UA,2008-10-27,340,LateAircraft,52
AS,2008-10-26,341,LateAircraft,53
WN,2008-10-27,343,LateAircraft,15
WN,2008-10-27,343,LateAircraft,1
UA,2008-10-27,343,LateAircraft,72
FL,2008-10-25,344,LateAircraft,129
FL,2008-10-25,344,LateAircraft,149
FL,2008-10-25,344,LateAircraft,157
WN,2008-10-27,344,LateAircraft,37
AS,2008-10-26,345,LateAircraft,49
UA,2008-10-26,346,LateAircraft,86
AA,2008-10-26,346,LateAircraft,9
AA,2008-10-27,346,LateAircraft,30
AA,2008-10-26,346,LateAircraft,13
AA,2008-10-27,346,LateAircraft,16
B6,2008-10-25,346,LateAircraft,36
WN,2008-10-26,347,LateAircraft,51
WN,2008-10-26,347,LateAircraft,52
AA,2008-10-26,347,LateAircraft,93
AA,2008-10-27,347,LateAircraft,41
AA,2008-10-27,349,LateAircraft,44
AA,2008-10-26,350,LateAircraft,5
AA,2008-10-25,350,LateAircraft,1
AA,2008-10-26,350,LateAircraft,19
AA,2008-10-27,350,LateAircraft,69
UA,2008-10-26,352,LateAircraft,45
AA,2008-10-26,352,LateAircraft,13
AA,2008-10-26,352,LateAircraft,76
AA,2008-10-27,353,LateAircraft,39
WN,2008-10-26,354,LateAircraft,8
AA,2008-10-27,354,LateAircraft,47
UA,2008-10-26,355,LateAircraft,112
CO,2008-10-25,355,LateAircraft,26
FL,2008-10-25,357,LateAircraft,53
UA,2008-10-26,357,LateAircraft,37
B6,2008-10-25,357,LateAircraft,9
UA,2008-10-27,358,LateAircraft,14
AA,2008-10-27,358,LateAircraft,24
HA,2008-10-27,360,LateAircraft,18
WN,2008-10-26,360,LateAircraft,45
WN,2008-10-26,360,LateAircraft,47
WN,2008-10-27,360,LateAircraft,22
FL,2008-10-26,361,LateAircraft,42
HA,2008-10-27,361,LateAircraft,20
WN,2008-10-27,361,LateAircraft,4
WN,2008-10-27,361,LateAircraft,26
UA,2008-10-27,362,LateAircraft,21
HA,2008-10-26,363,LateAircraft,41
AA,2008-10-26,363,LateAircraft,63
WN,2008-10-27,364,LateAircraft,9
WN,2008-10-27,365,LateAircraft,26
UA,2008-10-26,365,LateAircraft,13
WN,2008-10-27,366,LateAircraft,2
US,2008-10-26,369,LateAircraft,43
WN,2008-10-27,370,LateAircraft,34
WN,2008-10-27,370,LateAircraft,87
CO,2008-10-25,370,LateAircraft,17
FL,2008-10-27,371,LateAircraft,64
AA,2008-10-27,371,LateAircraft,6
WN,2008-10-26,372,LateAircraft,29
WN,2008-10-26,372,LateAircraft,11
WN,2008-10-26,372,LateAircraft,13
WN,2008-10-27,372,LateAircraft,51
WN,2008-10-27,372,LateAircraft,27
WN,2008-10-27,372,LateAircraft,49
WN,2008-10-27,372,LateAircraft,1
WN,2008-10-27,372,LateAircraft,54
AA,2008-10-27,372,LateAircraft,18
FL,2008-10-27,373,LateAircraft,21
UA,2008-10-26,374,LateAircraft,19
AA,2008-10-25,375,LateAircraft,42
WN,2008-10-27,376,LateAircraft,65
WN,2008-10-27,376,LateAircraft,57
WN,2008-10-27,376,LateAircraft,51
UA,2008-10-26,376,LateAircraft,157
NW,2008-10-26,378,LateAircraft,5
B6,2008-10-25,378,LateAircraft,24
WN,2008-10-26,379,LateAircraft,35
WN,2008-10-26,379,LateAircraft,27
NW,2008-10-26,381,LateAircraft,91
AS,2008-10-27,382,LateAircraft,57
FL,2008-10-25,383,LateAircraft,22
HA,2008-10-27,383,LateAircraft,62
WN,2008-10-27,383,LateAircraft,68
WN,2008-10-27,383,LateAircraft,39
UA,2008-10-27,383,LateAircraft,84
B6,2008-10-26,383,LateAircraft,11
FL,2008-10-26,385,LateAircraft,20
WN,2008-10-27,385,LateAircraft,17
WN,2008-10-27,385,LateAircraft,20
WN,2008-10-27,385,LateAircraft,17
AA,2008-10-27,385,LateAircraft,98
AS,2008-10-27,385,LateAircraft,25
AS,2008-10-27,385,LateAircraft,38
WN,2008-10-26,386,LateAircraft,3
WN,2008-10-26,386,LateAircraft,51
WN,2008-10-26,386,LateAircraft,56
FL,2008-10-25,387,LateAircraft,63
AA,2008-10-26,388,LateAircraft,36
WN,2008-10-26,389,LateAircraft,8
HA,2008-10-26,391,LateAircraft,35
UA,2008-10-26,392,LateAircraft,65
UA,2008-10-27,392,LateAircraft,111
CO,2008-10-25,392,LateAircraft,95
WN,2008-10-26,394,LateAircraft,56
WN,2008-10-26,394,LateAircraft,47
WN,2008-10-27,394,LateAircraft,85
WN,2008-10-27,394,LateAircraft,76
WN,2008-10-27,394,LateAircraft,62
CO,2008-10-26,394,LateAircraft,8
HA,2008-10-26,395,LateAircraft,18
UA,2008-10-25,395,LateAircraft,146
UA,2008-10-27,395,LateAircraft,64
HA,2008-10-26,396,LateAircraft,28
FL,2008-10-25,397,LateAircraft,34
HA,2008-10-26,397,LateAircraft,44
UA,2008-10-27,397,LateAircraft,4
NW,2008-10-25,399,LateAircraft,13
NW,2008-10-25,399,LateAircraft,2
B6,2008-10-25,399,LateAircraft,206
UA,2008-10-26,400,LateAircraft,19
WN,2008-10-27,401,LateAircraft,16
FL,2008-10-25,402,LateAircraft,3
WN,2008-10-25,405,LateAircraft,44
UA,2008-10-25,406,LateAircraft,23
UA,2008-10-26,407,LateAircraft,17
UA,2008-10-26,407,LateAircraft,52
AA,2008-10-26,408,LateAircraft,46
AA,2008-10-27,408,LateAircraft,88
F9,2008-10-27,410,LateAircraft,33
FL,2008-10-25,412,LateAircraft,42
AA,2008-10-25,414,LateAircraft,19
WN,2008-10-27,416,LateAircraft,25
UA,2008-10-26,416,LateAircraft,18
WN,2008-10-27,417,LateAircraft,47
WN,2008-10-27,417,LateAircraft,47
UA,2008-10-27,420,LateAircraft,15
FL,2008-10-27,422,LateAircraft,24
AA,2008-10-26,422,LateAircraft,9
UA,2008-10-26,423,LateAircraft,15
FL,2008-10-25,424,LateAircraft,15
FL,2008-10-27,424,LateAircraft,36
WN,2008-10-26,424,LateAircraft,21
UA,2008-10-27,425,LateAircraft,8
FL,2008-10-25,426,LateAircraft,25
CO,2008-10-26,427,LateAircraft,24
UA,2008-10-25,428,LateAircraft,43
WN,2008-10-26,429,LateAircraft,4
UA,2008-10-27,430,LateAircraft,35
